"Survey"	"Stratum"	"PSU"	"Layer"	"Beam"	"SpeciesCategory"	"IndividualTotalLength"	"LengthResolution"	"Frequency"	"Density"	"MinLayerDepth"	"MaxLayerDepth"	"DensityWeight"
"Survey"	"46H0"	"PSU010"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1236.61783967641	10	189.2	1
"Survey"	"46H0"	"PSU010"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	4496.79214427746	10	189.2	1
"Survey"	"46H0"	"PSU010"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	4496.79214427746	10	189.2	1
"Survey"	"46H0"	"PSU010"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3709.85351902902	10	189.2	1
"Survey"	"46H0"	"PSU010"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2473.2356793526	10	189.2	1
"Survey"	"46H0"	"PSU010"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2473.2356793526	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	6555.3605715849	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	9559.9008335614	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	4643.38040487272	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1001.51342065889	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3641.86698421383	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3641.86698421383	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3004.5402619765	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2003.02684131761	10	189.2	1
"Survey"	"46H0"	"PSU011"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2003.02684131761	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	5754.6273888827	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	8392.16494212068	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	4076.19440045866	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	879.179184412714	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3197.01521604594	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3197.01521604594	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	2637.53755323798	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1758.35836882527	10	189.2	1
"Survey"	"46H0"	"PSU012"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1758.35836882527	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	7014.12369026487	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	10228.9303816364	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	4968.33761393771	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1071.60223045723	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3896.73538348048	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3896.73538348048	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3214.8066913715	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2143.20446091427	10	189.2	1
"Survey"	"46H0"	"PSU013"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2143.20446091427	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	9182.7371290682	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	13391.4916465579	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	6504.43879975677	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1402.91817249666	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	5101.52062726011	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	5101.52062726011	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	4208.75451748972	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2805.83634499306	10	189.2	1
"Survey"	"46H0"	"PSU014"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2805.83634499306	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	8657.63555534643	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	12625.7185182137	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	6132.49185170384	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1322.69432095582	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	4809.79753074802	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	4809.79753074802	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3968.08296286723	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2645.38864191141	10	189.2	1
"Survey"	"46H0"	"PSU015"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2645.38864191141	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	6308.6936401575	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	9200.17822522977	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	4468.65799511165	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	963.82819502415	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3504.8298000875	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3504.8298000875	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	2891.48458507228	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1927.65639004813	10	189.2	1
"Survey"	"46H0"	"PSU016"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1927.65639004813	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	7058.97222325139	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	10294.3344922417	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	5000.10532480317	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1078.4540896635	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3921.65123513966	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3921.65123513966	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3235.36226899032	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2156.90817932681	10	189.2	1
"Survey"	"46H0"	"PSU017"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2156.90817932681	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	5467.78364665258	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	7973.85115136842	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	3873.01341637899	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	835.355834905331	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3037.65758147366	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3037.65758147366	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	2506.06750471584	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1670.71166981051	10	189.2	1
"Survey"	"46H0"	"PSU018"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1670.71166981051	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	4297.98441124498	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	6267.89393306565	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	3044.40562463192	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	656.636507273598	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	2387.76911735832	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	2387.76911735832	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	1969.90952182067	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1313.27301454708	10	189.2	1
"Survey"	"46H0"	"PSU019"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1313.27301454708	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	3650.48371624673	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	5323.62208619319	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	2585.75929900815	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	557.712789982189	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	2028.04650902596	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	2028.04650902596	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	1673.13836994647	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1115.42557996428	10	189.2	1
"Survey"	"46H0"	"PSU020"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1115.42557996428	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	3170.23067551148	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	4623.25306845428	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	2245.58006182067	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	484.34079764763	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1761.23926417304	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	1761.23926417304	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	1453.0223929428	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	968.681595295174	10	189.2	1
"Survey"	"46H0"	"PSU021"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	968.681595295174	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	2698.38673471196	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	3935.14732145498	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	1911.35727042101	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	412.253528914365	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1499.10374150665	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	1499.10374150665	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	1236.76058674302	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	824.507057828655	10	189.2	1
"Survey"	"46H0"	"PSU022"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	824.507057828655	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	6906.67407998237	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	10072.2330333077	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	4892.22747332094	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1055.18631777518	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3837.04115554576	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3837.04115554576	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3165.55895332535	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2110.37263555017	10	189.2	1
"Survey"	"46H0"	"PSU023"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2110.37263555017	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	5466.84930221613	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	7972.48856573193	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	3872.35158906983	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	835.21308783865	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3037.13850123118	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3037.13850123118	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	2505.6392635158	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1670.42617567715	10	189.2	1
"Survey"	"46H0"	"PSU024"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1670.42617567715	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	3312.25102997032	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	4830.36608537343	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	2346.17781289569	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	506.038351801067	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1840.13946109462	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	1840.13946109462	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	1518.11505540311	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1012.07670360204	10	189.2	1
"Survey"	"46H0"	"PSU025"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1012.07670360204	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	3186.11453094497	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	4646.41702429479	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	2256.83112608606	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	486.767497783303	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	1770.06362830276	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	1770.06362830276	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	1460.30249334982	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	973.534995566518	10	189.2	1
"Survey"	"46H0"	"PSU026"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	973.534995566518	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	5564.02112368692	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	8114.19747204351	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	3941.18162927831	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	850.058782785579	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	3091.12284649274	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	3091.12284649274	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	2550.17634835658	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1700.11756557101	10	189.2	1
"Survey"	"46H0"	"PSU027"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1700.11756557101	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	9703.16698060311	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	14150.451846713	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	6873.07661126067	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1482.42828870339	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	5390.64832255729	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	5390.64832255729	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	4447.28486610989	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2964.85657740651	10	189.2	1
"Survey"	"46H0"	"PSU028"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2964.85657740651	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	11727.8913760747	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	17103.1749234424	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	8307.2563913864	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1791.76118245602	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	6515.49520893038	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	6515.49520893038	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	5375.28354736773	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	3583.52236491171	10	189.2	1
"Survey"	"46H0"	"PSU029"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	3583.52236491171	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	9681.67705854784	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	14119.1123770491	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	6857.85458313818	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1479.14510616716	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	5378.70947697102	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	5378.70947697102	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	4437.43531850123	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2958.29021233406	10	189.2	1
"Survey"	"46H0"	"PSU030"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2958.29021233406	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	7726.09415143048	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	11267.2206375029	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	5472.65002393003	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1180.37549535754	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	4292.27452857249	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	4292.27452857249	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3541.12648607241	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2360.75099071487	10	189.2	1
"Survey"	"46H0"	"PSU031"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2360.75099071487	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	7225.28553307794	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	10536.8747357388	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	5117.91058593031	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	1103.86306755367	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	4014.04751837663	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	4014.04751837663	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	3311.58920266082	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	2207.72613510715	10	189.2	1
"Survey"	"46H0"	"PSU032"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2207.72613510715	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	4871.67189570215	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	7104.5215145657	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	3450.76759278909	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	744.283206287896	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	2706.4843865012	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	2706.4843865012	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	2232.84961886355	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1488.56641257566	10	189.2	1
"Survey"	"46H0"	"PSU033"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1488.56641257566	10	189.2	1
"Survey"	"46H0"	"PSU034"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	13554.5347508543	10	189.2	1
"Survey"	"46H0"	"PSU034"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	19767.029844996	10	189.2	1
"Survey"	"46H0"	"PSU034"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	9601.12878185529	10	189.2	1
"Survey"	"46H0"	"PSU034"	"WaterColumn"	"I1"	"126417"	12	0.5	38000	2070.83169804737	10	189.2	1
