"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Beam"	"Frequency"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"catchpartnumber"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"readability"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"21"	12	1	7	"38000/2"	38000	99999166.9671914	699994168.77034	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-21"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"22"	12	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-22"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"23"	13	1	9	"38000/2"	38000	99999166.9671914	899992502.704723	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-23"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"24"	11	1	6	"38000/2"	38000	99999166.9671914	599995001.803149	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-24"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"25"	14	1	10	"38000/2"	38000	99999166.9671914	999991669.671914	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-25"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"26"	14	1	10	"38000/2"	38000	99999166.9671914	999991669.671914	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-26"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"27"	11	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-27"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"28"	13	1	7	"38000/2"	38000	99999166.9671914	699994168.77034	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-28"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"29"	12	1	6	"38000/2"	38000	99999166.9671914	599995001.803148	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-29"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"3"	13	1	8	"38000/2"	38000	99999166.9671914	799993335.737531	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-3"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"30"	12	1	6	"38000/2"	38000	99999166.9671914	599995001.803148	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-30"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"31"	11	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-31"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"32"	13	1	8	"38000/2"	38000	99999166.9671914	799993335.737531	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-32"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"33"	11	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-33"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"34"	12	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-34"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"35"	11	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-35"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"36"	12	1	6	"38000/2"	38000	99999166.9671914	599995001.803148	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-36"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"37"	13	1	8	"38000/2"	38000	99999166.9671914	799993335.737531	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-37"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"38"	13	1	9	"38000/2"	38000	99999166.9671914	899992502.704723	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-38"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"39"	12	1	7	"38000/2"	38000	99999166.9671914	699994168.77034	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-39"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"4"	12	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-4"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"40"	12	1	6	"38000/2"	38000	99999166.9671914	599995001.803148	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-40"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"41"	12	1	7	"38000/2"	38000	99999166.9671914	699994168.77034	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-41"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"42"	12	1	7	"38000/2"	38000	99999166.9671914	699994168.77034	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-42"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"43"	11	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-43"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"44"	11	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-44"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"45"	13	1	8	"38000/2"	38000	99999166.9671914	799993335.737531	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-45"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"46"	11	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-46"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"47"	12	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-47"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"48"	11	1	4	"38000/2"	38000	99999166.9671914	399996667.868766	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-48"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"49"	12	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-49"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"5"	12	1	5	"38000/2"	38000	99999166.9671914	499995834.835957	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-5"	"IndividualWeight"	1	NA	"1"
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"50"	13	1	7	"38000/2"	38000	99999166.9671914	699994168.77034	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-50"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"51"	13	1	10	"38000/2"	38000	99999166.9671914	999991669.671914	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-51"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"52"	12	1	6	"38000/2"	38000	99999166.9671914	599995001.803148	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-52"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"53"	14	1	9	"38000/2"	38000	99999166.9671914	899992502.704723	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-53"	"IndividualWeight"	NA	NA	NA
"Survey"	"Outer_Shoal_2020_1"	"WaterColumn"	"havsil/171677/126751/NA"	"2020821/5/2020/3317/21"	"44"	"37259"	"havsil/171677/126751/NA"	"3"	"54"	16	1	14	"38000/2"	38000	99999166.9671914	1399988337.54068	10	90	"2020821/5/2020/3317/21"	"3317"	"2020821/5/2020/3317/21-44"	"3317"	2020-04-25T16:43:44Z	57.134666666667	4.483	61.345	"2020821/5/2020/3317/21-44-37259"	"3270"	0.25	0.25	61	61.55	4.4	NA	0	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3"	2000	309598	0.646	100	1	"2020821/5/2020/3317/21-44-37259-havsil/171677/126751/NA-3-54"	"IndividualWeight"	NA	NA	NA
