"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"StockCode"	"IndividualMaturity"	"MaturityScale"	"ReplaceLevel"	"ReplaceIndividual"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"98"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-98"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-21"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"99"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-99"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-14"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"100"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-100"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-7"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"101"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-101"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-11"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"102"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-102"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-6"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"103"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-103"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-21"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"104"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-104"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-21"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"105"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-105"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-15"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"106"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-106"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-18"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"107"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-107"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-5"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"108"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-108"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-14"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"109"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-109"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-7"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"110"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-110"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-10"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"111"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-111"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-14"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"112"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-112"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-12"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"113"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-113"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-7"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"114"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-114"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-8"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"115"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-115"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-17"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"116"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-116"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-18"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"117"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-117"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-9"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"118"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-118"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-14"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"119"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-119"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-5"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"120"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-120"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-18"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"121"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-121"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-5"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"122"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-122"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-10"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"123"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-123"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-17"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"124"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-124"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-18"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"125"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-125"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-6"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"126"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-126"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-17"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"127"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-127"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-6"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"128"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-128"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-8"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"129"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-129"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-11"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"130"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-130"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-17"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"131"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-131"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-11"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"132"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-132"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-15"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"133"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-133"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-12"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"134"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-134"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-18"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"135"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-135"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-12"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"136"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-136"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-11"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"137"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-137"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-18"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"138"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-138"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-9"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"139"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-139"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-14"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"140"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-140"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-21"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"141"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-141"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-10"
"Survey"	"Stratum2"	"WaterColumn"	"126425"	"BIAS2019"	"1"	"1"	"126425"	"1"	"142"	7	1	2.626011560694	1112444.57289925	2921292.30906472	30	69	"BIAS2019"	"LTDA"	"BIAS2019-1"	"LTDA"	2019-10-30T10:10:00Z	55.94717	20.65133	31	"BIAS2019-1-1"	"PEL"	1.314254859611	1.314254859611	30	30	21	NA	NA	"BIAS2019-1-1-126425-1"	25	9442.837	0.691	261	"BIAS2019-1-1-126425-1-142"	"AverageWeight"	0	NA	NA	NA	"M6"	"Haul"	"BIAS2019-1-1-126425-1-12"
